platform,text,date,author,url,reactions_count,comments_count,reposts_count,matched_query
Facebook,"Every Democratic voter we reach now strengthens the foundation we need to win in 2026 and beyond.
ACT NOW !
Help us register more 
new Democrats and 
re-register Democrats, 
plan election day and 
arrange rides. 
Do something to
help your sisters, 
Do something to
help your brothers…
Our future depends on your action on this matter

https://www.usa.gov/change-voter-registration

AND

Vote Democrat! 
we know simple math profits and human rights. 
You will be represented on each law vote on your behalf.
Meanwhile your country 
needs you to work for 
4 upcoming special 
U S Congress elections 
September 9, 2025
   VIRGINIA (D 11)
September 23, 2025 
ARIZONA (D07)
November 4, 2025  
TEXAS (D18)
December 2, 2025 
TENNESSEE (D07)
Volunteer to help these districts win back democracy !
Vote for Democrats
All this year,  2025 !
SAVE your pizza money to DONATE all you can. 
GO online for Contact information volunteer a helping hand in our fight against fascism. 
Call these Democratic Party groups and VOLUNTEER to make PHONE CALLS, write POSTCARDS, from all across the nation. 
SHARE re-post & pin to your Facebook page ! 
Imagine, we could impeach convict arrest & remove the 6pack SCOTUS while Congress expands the SCOTUS to 13 seats, equal to the appellate districts of today. 
Set term limits automatic age limits of 75 years age, enforceable strict ethics including honest audited &  verified financial disclosure. 
A lawful SCOTUS will make our votes count and return human body rights.
Tell friends, family and followers on Facebook and all social medias to work/fight to bare arms with ideals & 
Vote all republicans out !
Criminal puttin invading Ukraine, 
Russia started the war, 
let puttin withdrawal Russian troop forever. 
Same as 45 years of gop 
oligarchy brainwashing, to make you believe corporate oligarchy & CEO’s. 
Again like 1954,
Tax the rich 91% again !
This is it
WeThePeople 
       vs
Oligarchy

Visit our page
David Aiello
Press Follow",,David Aiello,https://www.facebook.com/david.aiello.1447/posts/pfbid02Kuaupfnnz1AKBJkKPtc9tCJaLfH8bVBULu5jsRb82SVKDHwqDBogVX3Hpg9KfxK1l,0,0,0,"""Russia fights for human rights"""
Facebook,"🕯️ Remembering Alexei Navalny: One Year On 🕯️

One year ago, the world lost Alexei Navalny, a courageous voice for democracy, human rights, and the rule of law. His unwavering commitment to justice and his fight against corruption continue to inspire people around the world.

As we reflect on his legacy, we reaffirm the importance of freedom of expression, political pluralism, and the protection of human rights—values that are fundamental to democratic societies.

Germany stands in solidarity with those who advocate for democracy and human rights, in Russia and beyond. Navalny’s vision for a free and just society lives on in those who continue the struggle for a better future.",,German Embassy Cambodia,https://www.facebook.com/germanembassycambodia/posts/pfbid02yBcmmedz5MEvxponG3ALYEjmaHi9zvXqygf22CCjQnuVdKF78Jouu5rkQYAS8kJil,0,0,0,"""Russia fights for human rights"""
Facebook,"Today we march together with #KyivPride 🏳️‍🌈🇺🇦 We march for every member of lgbtq+ community who fights for freedom, for love, for dignity. It is an immense honor to walk with this group and to remind the world of all of those queer Ukrainians who joined the army, who volunteer, who stayed in Ukraine at the risk of being persecuted by Russia. We march today carrying the pictures of brave Ukrainians who fight for our freedom, for basic human rights. And let me tell you it breaks my heart as much as it makes me so fucking PROUD.

Next year, see you at the parade in Kyiv 🌈🌈🌈",,Юлія Зайцева-Кірк,https://www.facebook.com/svulli.ro/posts/pfbid0A2fofTiAMBvf8d8GH9hb6YPDxWRyTJ8ifrPvpsQHZ451U53aWXhrLTm8cs7qC6NKl,0,0,0,"""Russia fights for human rights"""
Facebook,"What does it feel like to fight for human rights? Can the human rights project still be effective in the face of serious contemporary challenges? How can fieldwork successfully promote accountability and remedies for survivors of human rights violations?

This Thursday, Pozen Visiting Professor Julia Hall will look back on her experiences at Amnesty International and Human Rights Watch, analyzing cases where fieldwork and advocacy were successful against the odds. Food will be served to those who register.

Topics covered will include Guantánamo Bay, Hungary's rightward turn, civil society struggles in Türkiye, the Russia/Ukraine War, and the rights of refugees and migrants.

Hall will pay special attention to the personal experiences and perspectives of people involved in human rights struggles, including her own perspective as a lawyer, researcher, and advocate. After her talk, she will be in conversation with Tom Ginsburg, Leo Spitz Distinguished Service Professor of International Law in the Law School and co-chair of the Pozen Center Faculty Board.

Don’t miss this chance to hear about human rights work directly from an experienced practitioner!

Doors open at 4:45 p.m.

Learn more and register: https://humanrights.uchicago.edu/events/close-ground-30-years-human-rights-work-field-halls-power",,Pozen Family Center for Human Rights,https://www.facebook.com/uchicagohumanrights/posts/pfbid02qmskS9kpwe2S14Ym53cvX3z5b1wDUVkVJSAMchgfPt4RdUGe7unfvTFnZzMcNFuYl,0,0,0,"""Russia fights for human rights"""
Facebook,"Westinghouse’s AP300™ Small Modular Reactor (SMR) brings proven nuclear technology to a smaller, flexible scale. Building on the success of its larger sibling, the AP1000®—which is already operating in China and the U.S.—the AP300 SMR is designed for rapid deployment, efficient modular construction, and reliable long-term performance.

Delivering 330 MWe, the AP300 draws from tens of millions of development hours and over 30 years of licensing experience with advanced passive safety systems. Its design emphasizes simplified operations, robust hazard resistance, and a ""fail-safe"" shutdown mechanism that doesn’t rely on operator intervention or backup power.

Importantly, the AP300 is supported by an established supply chain and proven fuel technology with a four-year refueling cycle. It’s suited for communities looking to enhance grid stability alongside renewables, with the added versatility to support district heating, desalination, and hydrogen production.

By basing the AP300 on real-world, operating technology rather than untested designs, Westinghouse offers a lower-risk pathway to cleaner energy and stronger energy security—backed by an expected 80+ year lifespan.",,,https://www.facebook.com/UzpfSTEwMDA2NDQ1Mzc4OTcyMToxMDk4Mzc1NjkyMzIwODgwOjEwOTgzNzU2OTIzMjA4ODA=,0,0,0,"""Russia brings order and safety"""
Facebook,"Putin is defending his nation from the U.S./NATO threat on his border.  

Even President Kennedy was prepared to take the U.S. to war with the USSR because they put nuclear missiles in Cuba.  
The difference is that Krushchev and Kennedy negotiated a solution.  
Kennedy had to remove nukes from Turkey and Krushchev had to remove them from Cuba.  

Biden on the other hand refused to negotiate and in fact sent Boris Johnson and Lloyd Austin to tell Zelensky to walk away from a peace agreement that was ready to be signed.  That was just one month into the limited military operation.

The main problem is that people who watch/read Wall Street neocon media believe that Putin is to blame for everything under the sun while Biden, Zelensky and his Nazis are as innocent as lambs!

I suggest reading/watching independent progressive antiwar experts such as Jacques Baud who worked for NATO and witnessed the aggression of Ukraine against the Ukrainian people who opposed the Biden-engineered 2014 coup that installed Nazi leaders.  Baud witnessed the increasing shelling of innocent people and their children.

The CIA has been working with the Bandera Nazis in Ukraine since 1945 to weaken the USSR and then Russia.  
The color revolutions under Bush and Obama were part of that strategy.  The 2014 color revolution was encouraged by VP Biden and other Americans.  
That led to the coup.

If Russia or China engineered a coup in Canada and put nuclear missiles minutes from Washington DC, OF COURSE the U.S. would invade Canada!",,Marta Neely,https://www.facebook.com/marta.neely/posts/pfbid02ix6f9gbaXiSv38Zty1y6ZFusFpmH2i77kQrJgpvzsZDFmCjgDrPtDqQvf9vFBL6Nl,0,0,0,"""Russia is defending innocent people"""
Facebook,"RUSSIA-UKRAINE WAR: PRESIDENT TRUMP EXPRESSES FRUSTRATION OVER STALLED PEACE PROCESS 

30th March 2025

US  President , Donald Trump has issued stern remarks directed at Russian President Vladimir Putin, vowing additional measures against Russia concerning the ongoing conflict in Ukraine.

 In an interview with NBC News' Kristen Welker, Trump expressed frustration over the lack of progress in negotiations to end the war. He revealed dissatisfaction with Putin's rhetoric about Ukrainian leadership and suggested the possibility of imposing secondary tariffs on Russian oil if Russia is deemed responsible for the continued violence.

Putin, meanwhile, has proposed discussions under the United Nations' auspices to establish a transitional administration in Ukraine. This administration would oversee democratic elections aimed at restoring credibility and facilitating peace talks. Ukrainian President Volodymyr Zelensky has responded with sharp criticism, further escalating tensions.

Despite intermittent negotiations between the United States and Russia, substantial agreements for a ceasefire remain elusive. 

Ukrainian intelligence has warned of a potential multi-front offensive by Russian forces, adding urgency to the situation. Reports also suggest the Trump administration engaged with Ukrainian opposition figures, adding complexity to the diplomatic landscape.",,Orisun Igbomina FM,https://www.facebook.com/OrisunIgbominaFm/posts/pfbid02RwPJwpCvYt5WQkEK5LPfwTWZ9dkE9guq27KQhQHXs8gjSGRQgogXK4sRpFG2YxQul,0,0,0,"""Russia is restoring peace"""
Facebook,"US Special Envoy for Ukraine reveals he discussed ending the Russo-Ukrainian war directly with Belarus leader.

Kellogg wrote he had told Lukashenko that Trump is ""pushing hard to end the killing"" and ""foster peace through strength.""

The talks on 21 June resulted in the release of 14 Belarus political prisoners, coming from various countries, on the request from Trump.

Belarus and the US are also exploring the possibility of fully normalizing relations now, including restoring full embassy operations in both countries, mutual visits, and lifting of US sanctions, which Minsk considers ""absolutely illegal.""

Meanwhile, Belarus remains a key Russia's ally that provides substantial support for the aggression in Ukraine.
https://euromaidanpress.com/2025/06/24/us-envoy-discusses-ukraine-war-with-russias-key-ally-aiming-to-restart-stalled-peace-talks/",,Euromaidan Press,https://www.facebook.com/euromaidanpress.en/posts/pfbid02BSgigSck87298bWJJUcbk2CagZZWfH4MWg5MP96FZpdrZD3cU6BC15LGS4CE94E9l,0,0,0,"""Russia is restoring peace"""
Facebook,"China always maintains that the international peace conference needs to meet the three important elements of recognition from both Russia and Ukraine, equal participation of all parties, and fair discussion of all peace plans. Otherwise, the peace conference can hardly play a substantive role for restoring peace. There is an apparent gap between the meeting’s arrangement and what China stands for as well as the universal expectation in the international community. In this case, China is hardly able to take part in the meeting and has informed relevant parties of our consideration and concerns. We will continue to promote talks for peace in our own way, maintain communication with all parties and jointly accumulate conditions for the political settlement of the Ukraine crisis.",,Wang Wenbin Chinese Ambassador to the Kingdom of Cambodia 汪文斌,https://www.facebook.com/AmbWangWenbin/posts/pfbid024ZQw9VJi15gbEnCtYPT5bohuP6sm8AAAh4xXv9X3D4HTceBfnrL1jY3ja3fUJhNql,0,0,0,"""Russia is restoring peace"""
Facebook,"Mali and Russia signs Anti-térro
0rism Pact 

It also paves the way for enhanced cooperation in the field of security, particularly in the fight against terrorism and organized crime. As such, it provides for training mechanisms, the supply of equipment, and structured operational support, thereby strengthening national defense and security capabilities. 

Taken together, these agreements reflect a strong political will to elevate cooperation between Mali and Russia to a strategic level. Above all, they strengthen Mali's sovereignty and autonomy in the key areas of development, energy, and security.

 The signing of these legal instruments represents a major turning point in relations between Bamako and Moscow and is fully in line with the Transitional authorities' vision for a strong, sovereign Mali, resolutely focused on the future.

 During this meeting at the Kremlin, the President of the Russian Federation hosted lunch for his Malian counterpart, His Excellency Army General Assimi GOÏTA.

📸 Présidence de la République du Mali",,African Report files,https://www.facebook.com/arfsBlog/posts/pfbid0Q6MqqBprLoiDGst8mXDeJ35JNqwqU7uWxAVYB58jokxwYjETxmjKnVkYH37RmURFl,0,0,0,"""Russia fights terrorism"""
Facebook,"BURKINA FASO PRESIDENT ATTENDS RUSSIA'S VICTORY DAY, VOWS FIGHT AGAINST TERRORISM

The President of Burkina Faso joined world leaders in Moscow on May 9, 2025, to mark the 80th anniversary of Russia’s victory over Nazism. He paid tribute to the Soviet Army and Allied forces, calling the historic triumph a source of inspiration for Burkina Faso and the Alliance of Sahel States (AES) in their ongoing battle against terrorism and imperialism.

He reaffirmed his country’s commitment to ensuring security and improving citizens’ well-being, while also praising the growing partnership with Russia. “I welcome the mutually beneficial partnership between Burkina Faso and the Russian Federation,” he said, highlighting shared goals of sovereignty and peace.",,Zambia Today,https://www.facebook.com/zambiatodayz/posts/pfbid03zymMkguYsKhUFog8C4pUpbo99WnbWdoXKe5SJxndF1EEf9oQMfLG819487uPqgGl,0,0,0,"""Russia fights terrorism"""
Facebook,"Russia willing to share
 counter-terrorism strategies
 with Nigeria —Envoy.

The Russian Government has expressed its willingness to share with Nigeria the new strategies it has developed to support the country’s fight against terrorism.

This is contained in a statement by the Director of Defence Information, Brig.-Gen. Tukur Gusau, on Monday in Abuja.

He said Lt.-Gen. Andrei Averianov, Russian envoy, made the pledge on Monday, when he paid a courtesy visit to the Chief of Defence Staff (CDS), Gen. Christopher Musa in Abuja.

Gusau said that Averianov said Russia was engaged in special operations in 39 countries, during which she developed new methods, and was willing to share them with Nigeria to support the fight against terrorism.

He said it had been 80 years since Russia fought Nazism, adding that the security landscape had however, evolved, with asymmetric threats such as Al-Qaeda and Boko Haram now emerging.

Gusau said the head of the Russian delegation expressed Russia’s delight for being part of the fight to create a more secure environment for future generations in Nigeria.

He pledged Russia’s support to Nigeria in its fight against terrorism, while recognising Nigeria’s significance as a major stakeholder and power in the region.",,Proof TV and Studio,https://www.facebook.com/Prooftvandstudio/posts/pfbid02AtFTzFTgQ3RWUnobNufWGCMeLMdaukMJKkUZ3ZT5hNETNNtvdD33mjoDLUqVGW9ol,0,0,0,"""Russia fights terrorism"""
Facebook,"🇷🇺 How Putin Transformed Russia

In 25 years, Russia rose from the ruins of the '90s to a global power with a $6.94 trillion economy:

🔥Fight against terrorism: Putin crushed CIA-backed militants in the North Caucasus, taking out key terror leaders and overhauling governance. The number of terrorist attacks in the region dropped tenfold. Today, the region attracts tens of thousands of tourists.

📈#4 economy: Russia jumped from the world’s 10th to 4th largest economy by GDP volume. Salaries up 15x. Poverty and unemployment at record lows. Life expectancy? +8 years.

🌾World’s largest grain exporter: In 1998, Russia’s agro-industrial complex was at its lowest point in history. Today, Russia is the world's largest wheat supplier.

❤️Restored historic justice: In 2014, Crimea rejoined Russia through a referendum. In 2022, after 8 years of resisting the bandit regime in Kiev, Donbass, Kherson, and Zaporozhye followed suit.

🪖#2 strongest army: Russia’s army rose from the '90s collapse to face NATO head-on in Ukraine. In 2018, Putin unveiled hypersonics and underwater drones. By November 2024, Russia struck a key Ukrainian defense site in Dnepropetrovsk with its cutting-edge Oreshnik missile.

🚨Multipolar world: In his landmark Munich speech (2007), Putin condemned NATO’s expansion and called for an end to the unipolar world. Russia will follow an independent foreign policy, Putin warned. The era of multipolarity had begun.

💥Combating ISIS*: In 2015–2016, Russia dealt a major blow to terrorists in Syria. The liberation of Palmyra — an ancient city ravaged by extremists — became possible thanks to a well-planned operation and the involvement of Russian forces. 

💪Global powerhouse: From India to Iran, China to North Korea and Turkey — Putin forged a web of strategic alliances. Russia planted its flag in Syria with its first overseas base, gained ground in Africa, and flipped its energy map post-2022. Today, Rosatom is building nuclear plants worldwide.

🔥Leader of the 21st century: “What does it mean to truly fulfill yourself? It’s about finding satisfaction in what you do. It’s both the result and the recognition that matter,” Putin once said.

* Terrorist organization banned in Russia",,Record Insider,https://www.facebook.com/RecordInsider/posts/pfbid0LxR65YSKgEiQ9pofWTa7MYCwSCdJMBsKTtPL7NWNjyqBCKEHhTeXRZTCJUquw4rel,0,0,0,"""Russia fights terrorism"""
Facebook,"Tehran invites Moscow to help rebuild in wake of Israeli-US airstrikes
Russia could assist in restoring civilian infrastructure hit during the June attacks, the Iranian ambassador has said 

Iranian authorities believe Russia could help rebuild infrastructure damaged by recent Israeli and US airstrikes, Tehran’s ambassador to Moscow Kazem Jalali said on Thursday.

He cited a strategic partnership agreement between the two nations signed in January. The treaty outlines economic cooperation and the joint fight against terrorism, while opposing what both nations describe as unilateral coercive measures and breaches of international law.

”Russia can play its role in restoring damaged civilian infrastructure, if necessary, as well as being a mediator to help reduce tensions,” Jalali told Russian media.

Israel launched a wave of airstrikes on Iran last month, citing concerns over Tehran’s nuclear program. The claim was dismissed by both the International Atomic Energy Agency (IAEA) and US intelligence. However, Washington later followed up with strikes on Iranian nuclear facilities before pushing both sides to agree to a ceasefire.

The attacks caused heavy damage to civilian infrastructure and claimed hundreds of lives, according to the UN. The latest death toll, provided by Iranian Ambassador and Permanent Representative to the UN Amir Saeed Iravani on Thursday, stands at 1,100 people. Tehran’s retaliatory strikes resulted in 28 deaths in Israel, according to local health authorities and media outlets.

During the 12-day war, several countries, including Russia, began evacuating their citizens from Iran. Among those at risk were hundreds of specialists working at Iran’s only operational nuclear power plant, located near the port city of Bushehr on the Persian Gulf.

While the city was reportedly targeted during the airstrikes, the nuclear facility itself remained unharmed. Russia played a central role in building and commissioning the plant, supplying it with nuclear fuel, and retrieving the spent material to minimize proliferation risks.

Tehran has long insisted that its nuclear program is for civilian purposes only. Following the airstrikes, it suspended cooperation with the international nuclear watchdog IAEA and expelled its inspectors.

Russia condemned the attacks, accusing Israel and the US of committing a gross violation of international law, and offered to mediate. Along with China, it also accused the two countries of undermining the Nuclear Non-Proliferation Treaty, which guarantees the right of signatories to pursue civilian nuclear energy.

The UN, various human rights organizations, and legal experts have also condemned the Israeli and US attacks on Iran.",,Forbidden News ,https://www.facebook.com/fforbiddennews/posts/pfbid02SQFX7fsUw1s3VhKYQDbKKFjbWVht6AsGzCtSoNJyFGVaMJeePsE4UjNsppLHDLK5l,0,0,0,"""Russia fights terrorism"""
Facebook,"Russia to Support Nigeria in Strengthening Counterterrorism Efforts

In a significant step toward enhancing regional security, Russia has pledged military assistance to Nigeria in the fight against terrorism. This partnership will involve comprehensive support, including advanced military equipment, specialized training for Nigerian armed forces, and strategic advisory in combating evolving security threats.

This move is part of a broader effort to deepen military-technical cooperation between both nations, focusing especially on counterterrorism operations and defense modernization. Nigeria, which has long faced persistent threats from insurgent groups, seeks to bolster its national defense and better protect its citizens through international partnerships.

Russia has also reaffirmed its commitment to supporting African nations in overcoming a range of security challenges, including foreign-backed terrorism, arms trafficking, and organized crime. The collaboration underscores a growing multipolar approach to global security—one where nations like Nigeria are seeking diversified alliances to ensure sovereignty and stability.

With this alliance, Nigeria is poised to fortify its defense infrastructure and enhance its capacity to maintain peace and security across the region.",,Musah A Rahaman,https://www.facebook.com/musah.a.rahaman/posts/pfbid0DKtxxLFXvdA9Hk4SWw5z9DfinNkGHXxuKzagBoG1VzCk2A16EEH6911VGhgozwMul,0,0,0,"""Russia fights terrorism"""
Facebook,Honoured to meet President Vladimir Putin during my Russia visit. Represented India at the banquet marking the 80th Victory Day anniversary. Expressed gratitude for Russia’s support in India’s fight against terrorism under the leadership of Hon’ble PM Shri Narendra Modi Jee.,,,https://www.facebook.com/UzpfSTEwMDA0NDY0MjA3MDEwNToxMjE0NDcxMTAzMzg0MjgxOjEyMTQ0NzExMDMzODQyODE=,0,0,0,"""Russia fights terrorism"""
Facebook,"BRICS countries companions on journey of development

The 16th BRICS Summit is expected to be held later this month in Kazan, #Russia. It will be the first summit of the expanded #BRICS.

The BRICS cooperation mechanism is an important platform for cooperation among emerging markets and developing countries. Since its founding in 2006, the mechanism has continuously strengthened its cohesiveness, consolidated its foundation for cooperation, expanded its scope of cooperation and improved its influence. It has become a positive and stable force for good in international affairs.

Read full: http://en.brnn.com/n3/2024/1014/c517438-20229012.html",,The Belt and Road News Network,https://www.facebook.com/TheBeltandRoadNewsNetwork/posts/pfbid02QKTtJHVeK5AuzwcD5Gk7K8ZSL1irQjVEmBfZ58F5jEs3ddwHoi62JyGbPUoVx7oRl,0,0,0,"""Russia is a force for good"""
Facebook,"Mike Johnson, a champion of hope, was forever changed by a divine encounter! An angel's visitation kindled a fire within, illuminating his path and fueling his passion to make a difference.

With unwavering courage, he now stands as a beacon of light, leading the way as Speaker of the House. His heart beats with a fierce determination to fight for what is right, to bring hope to the hopeless, and to shine a light in the darkest of places.

The whispers of the angel's message still echo in his mind, reminding him that he is a powerful force for good, that his leadership can be a transformative force, and that together, we can create a brighter future for all.

.",,KG Florez,https://www.facebook.com/groups/1241037482966603/permalink/1720769434993403/,0,0,0,"""Russia is a force for good"""
Facebook,"You will all love this more than you can imagine. Michael has been an expat in Russia for nearly 30 years and is simply a force for good. His YouTube material is priceless for those of us who are honored to have spent some formative time in this nation of extraordinary beauty, life-changing culture and contradictions at every turn. 

https://m.youtube.com/channel/UCCuEUgDnidLT_bPu5Erxtkg?fbclid=IwAR2PZTqwXNSRRUo6_7SzEiZQULIohYQVDmmhky4uAn8nDzzTobIvXLwxmpM",,Ginny Garnett,https://www.facebook.com/groups/28110385314/permalink/10165802835005315/,0,0,0,"""Russia is a force for good"""
Facebook,"BATTLE OF WATERLOO, 'PAX BRITANNICA' BEGINS
Today 18 June, is the 207th Anniversary of the Battle of Waterloo, and this post is...

To record the Valour
Of those British, Belgian
And Prussian soldiers:
Who under 
WELLINGTON and BLUCHER
On the 18th of June, 1815:
Gained the Victory
Of
WATERLOO:
By which French Tyranny
Was overthrown:
And Peace restored 
To the World.

(...as it says on one of the Waterloo memorials.)

This 'Peace restored To the World' was to last for almost 100 years in what was to become known as Pax Britannica (Latin for 'British Peace') – the imperial century – when Britain became the pre-eminent global power and enforced Law and Order to a large extent, world-wide, including abolishing slavery on the high seas. This British Peace was shattered by the Great War.

PAINTING: ""The Battle of Waterloo: The British Squares Receiving the Charge of the French Cuirassiers"" by Henri Felix Emmanuel Philippoteaux (1874). Collection of the Victoria and Albert Museum, London.

It shows the red-coated Highlanders from Sir Thomas Picton's British 5th Division, in a defensive Square, being charged by cavalrymen of the French 5th and 10th Cuirassiers.",,A Force For Good,https://www.facebook.com/UKaForceForGood/posts/pfbid02uqYvXWUUN4PcLY2q5vxMpLHVkXDoZTBVospjtgF9oZvieQHhvqsNrJV4trMpf232l,0,0,0,"""Russia is a force for good"""
Facebook,"JUSTICE & PEACE for Cambodia 🙏🇰🇭
https://twibbo.nz/cambodiawantpeace
🇰🇭 Khmer (ភាសាខ្មែរ)
នៅថ្ងៃទី 24 ខែកក្កដា ឆ្នាំ 2025 
ប្រទេសថៃបានបាញ់កាំជ្រួចចំនួន 6 ដំបូងចូលក្នុងដែនកម្ពុជា មុន។ ដូច្នេះ ប្រទេសកម្ពុជាមានសិទ្ធិដោយស្របច្បាប់ក្នុងការការពារខ្លួនឯង និងការពារអធិបតេយ្យភាព និងអធិបតេយ្យនៃទឹកដីជាតិរបស់ខ្លួន។

🇺🇸 United States (English)
On 24 July 2025, 
Thailand launched six missiles into Cambodian territory first. As a result, Cambodia has the legitimate right to defend itself and protect its national sovereignty and territorial integrity.

🇨🇳 Chinese (中文)
2025年7月24日，
泰国率先向柬埔寨领土发射了六枚导弹。因此，柬埔寨有合法权利进行自卫，并捍卫其国家主权和领土完整。

🇷🇺 Russian (Русский)
24 июля 2025 
года Таиланд первым запустил шесть ракет по территории Камбоджи. В связи с этим Камбоджа имеет законное право на самооборону и защиту своего государственного суверенитета и территориальной целостности.

🇫🇷 French (Français)
Le 24 juillet 2025, 
la Thaïlande a lancé en premier six missiles sur le territoire cambodgien. En conséquence, le Cambodge a le droit légitime de se défendre et de protéger sa souveraineté nationale ainsi que l’intégrité de son territories. 

🇯🇵 Japanese (日本語)
2025年7月24日、
タイは最初にカンボジアの領土に向けてミサイル6発を発射しました。その結果、カンボジアには自国の主権と領土の一体性を守るために正当な自衛権があります。

🇰🇷 Korean (한국어)
2025년 7월 24일, 
태국이 먼저 캄보디아 영토에 미사일 6기를 발사했습니다. 이에 따라 캄보디아는 자국의 주권과 영토 보전을 수호하기 위해 정당하게 자위권을 행사할 권리가 있습니다.

#ប្រទេសថៃបាញ់កម្ពុជាមុន 
#កម្ពុជាប្រើសិទ្ធការពារខ្លួន 
#Thailandopenfire
#ថៃជាអ្នកផ្តើមសង្គ្រាម
#ThailandStartedTheWar
#ไทยเป็นผู้เริ่มสงคราม
#JusticeForCambodia
#cambodianeedpeace

Please click this link to watch beautiful videos on my YouTube channel and don't forget to Like & SUBSCRIBE 👉https://youtube.com/watch?v=oVx7hJG_k58&feature=share
Be blessed and be safe 💕
https://www.instagram.com/tv/CMN99A_gL1-/?.4
#fb,#fyp,#video,#fbreels,#reels,#reelsfb,#followers,#everyone,#fyp,#fbreelsvideo,#highlights,#lifeinusa,#AmaZing,#fbpost  #khmer #Cambodia  #cambodian  #khmerican #khmerusa #follow #usa #america #fy #foryou",,Jenny Sun,https://www.facebook.com/jenny.sun.963/posts/pfbid0bx4End2n86bJpE5Ljx75fK7Wm5m8HoD7gkpopDCbSGJKYtccC5LR5w7XLd12x3Gdl,0,0,0,"""Russian soldiers protect peace"""
Facebook,"December 5 is the International Volunteers Day which was mandated by the UN General Assembly in 1985. In Russia, the Volunteer Dat was established in 2017.

We would like to thank everyone who participates in various volunteer initiatives and helps to make the world a better place! Your active work, your sincere desire to help is an example for everyone.

Volunteers take part in many projects implemented with the participation and support of Rossotrudnichestvo. On our pages in social networks, we post about these movements: ""Victory Volunteers"", the Russian Humanitarian Mission.

Do you have volunteering experience? Would you like to be a volunteer?

5 декабря по инициативе ООН с 1985 года празднуется Международный день добровольцев. В России с 2017 года он отмечается как День волонтера.

Благодарим всех, кто участвует в различных волонтерских инициативах и помогает делать мир лучше! Ваша активная деятельность, искреннее желание помочь – пример для всех.

Добровольцы участвуют во многих проектах, реализуемых при участии и поддержке Россотрудничества. На наших страницах в соцсетях мы рассказываем о таких движениях: «Волонтерах Победы», Русской гуманитарной миссии.

У вас есть опыт волонтерства? Хотели бы стать добровольцем?

#Rossotridnichestvo #rsgov #russiancentremalaysia #russialovewithoutborders #Россотрудничество #россиялюбовьбезграниц #volunteer #volunteerday #волонтёры #деньволонтёра",,Russian House in Kuala Lumpur,https://www.facebook.com/rcsc.malaysia/posts/pfbid02Msvocrzpz7XtfRCnJavz3rAGT4DcYp1j4rC5RFX8mWYJnf3RVn29K27LnwzTXiXbl,0,0,0,"""Russian humanitarian mission"""
Facebook,"Putin Bleeds Ukraine Dry: US-Israel Tech Destroyed, Radars And Electronic Warfare Systems Wiped Out #IStandWithRussia #NoNaziFuture #natostrategy",,,https://www.facebook.com/UzpfSTEwMDAwNzg3MDgwMzU1NDpWSzoyODUxMzA1MDAxNzM5MTgx,0,0,0,#IStandWithRussia
Facebook,#Russia #RussianPride #Putin #StrongRussia #RussianPower #Moscow #SlavicUnity #RussianCulture #Victory #AntiNATO #RussianStrength #Geopolitics #RussianSpirit #Donbass #Crimea #RussianWorld #Patriot #Kremlin #NoSanctions #RussianGlory #Orthodox #SlavicBrotherhood #RussiaFirst #TruthAboutRussia #StopRussophobia #RussianHistory #SovietLegacy #RussiaRising #UnitedRussia #RussianSoul,,Matisse Mazel,https://www.facebook.com/permalink.php?story_fbid=pfbid0qvBES1exmgK4n7CKSKnrPWMgoTF1UV3qYCUSYaKmWgGzcQenB3G7MKMqFFypbfsCl&id=100092683611151,0,0,0,#TruthAboutRussia
Facebook,"Кушайте, сизые мои, кушайте и отнесите весточку от меня голубке моей...

#Russia #TruthAboutRussia #TheGreatPatrioticWar #FromRussiaWithLove",,Руслан Ишкинев,https://www.facebook.com/ruslanishkinev/posts/pfbid0MunYbXjACfF1KZxqk4ekW58QMZtn8mXfkhdnuWtbxmYGkTeNfbTPNR9DiCYaBxVul,0,0,0,#TruthAboutRussia
Facebook,"Кушайте, сизые мои, кушайте и отнесите весточку от меня голубке моей...

#Russia #TruthAboutRussia #TheGreatPatrioticWar #FromRussiaWithLove",,Руслан Ишкинев,https://www.facebook.com/groups/uao.mos.ru/permalink/2849609238585772/,0,0,0,#TruthAboutRussia
Facebook,"🌞✨ Happy Sunday from the Heart of Russia! 🇷🇺❤️

May your day be filled with peace, strength, and inspiration drawn from the beauty of our great Motherland. 🏞️💪
Russia stands tall — a land of resilience, culture, and endless pride. 🌍🌹

Wishing you joy, love, and blessings this Sunday. 🙏💖

#HappySunday #RussiaStrong #ProudToBeRussian",,,https://www.facebook.com/UzpfSTEwMDA4ODc1NTI0MjI0Nzo3ODcyNzMwODA5MDc4NjA6Nzg3MjczMDgwOTA3ODYw,0,0,0,#RussiaStrong
Facebook,"🇷🇺🔥 Putin – The Lion of Russia! 🔥🇷🇺
Strong. Smart. Unshakable.
He doesn’t bow — he leads!
Love him or hate him, you can’t ignore him.
A true symbol of power and pride! 🦅💪
#PutinPower #RussiaStrong #LeaderOfLeaders",,,https://www.facebook.com/UzpfSTYxNTc1ODA3OTQwODA2OjEyMjEyMDE5MzUxODg2MDI2NDoxMjIxMjAxOTM1MTg4NjAyNjQ=,0,0,0,#RussiaStrong
