platform,text,date,author,url,reactions_count,comments_count,reposts_count
X,"This just about sums it up. Western hegemony is getting really tiresome and embarrassing, to say the least.
https://t.co/8AhKG1DcvO",Sat Sep 27 07:07:20 +0000 2025,,,1,0,0
X,"This sounds dangerous because idiot Rutte will definitely allow it to happen!!

Kiev false-flag provocation could lead to World War 3 – Zakharova https://t.co/VPx8n6zYBS",Sat Sep 27 06:13:27 +0000 2025,,,0,0,0
X,"Kiev false-flag provocation could lead to World War 3 – Zakharova — RT Russia &amp; Former Soviet Union https://t.co/iojUQiiwzn #

Beware of lethal dangerous false flags by Ukraine!!",Sat Sep 27 04:12:53 +0000 2025,,,0,0,0
X,"Kiev false-flag provocation could lead to World War 3 – Zakharova
The Russian Foreign Ministry spokeswoman cited media reports claiming Ukraine could be planning attacks on NATO countries in order to accuse Moscow
https://t.co/N5skVGCvTW https://t.co/DkYrjtMgxT",Sat Sep 27 02:18:33 +0000 2025,,,0,1,0
X,"Are the Jewish elite planning WWIII, preparing a false flag against Europe, to then blame Russia?
https://t.co/vp6mEDwbbH",Sat Sep 27 02:10:04 +0000 2025,,,3,1,0
X,"Kiev false-flag provocation could lead to World War 3 – Zakharova https://t.co/oXntYHlx4k
Kiev false-flag provocation could lead to World War 3 – Zakharova.",Fri Sep 26 23:09:49 +0000 2025,,,0,0,0
X,"If that's true, Russia should just nuke Ukraine now and be done with it. Kiev false-flag provocation could lead to World War 3 – Zakharova https://t.co/9ouoN2n3jg",Fri Sep 26 22:56:57 +0000 2025,,,0,0,0
X,"Kiev false-flag provocation could lead to World War 3 – Zakharova
The  Russian Foreign Ministry spokeswoman cited media reports claiming  Ukraine could be planning attacks on NATO countries in order to accuse  Moscow 
https://t.co/uxsn5F6xuT https://t.co/iULY1OBVyD",Fri Sep 26 22:43:23 +0000 2025,,,1,0,0
X,"@ZelenskyyUa
hopes to drag Nato into a 3rd world war by false-flag events in Europe nations bordering Russia.
The problem is Zelensky is a cocaine addict who cannot see clearly. He won't compromise because he's making lots of blood money
@POTUS
@JDVance

 https://t.co/IrPu739XW6",Fri Sep 26 22:41:31 +0000 2025,,,1,0,1
X,"Kiev false-flag provocation could lead to World War 3 – Zakharova https://t.co/ZYhVzDZ9em
It will take more than a few drones to initiate serious conflict between NATO and Russia it would take an attack on troops or government with dead and wounded before NATO would dare attack",Fri Sep 26 22:38:02 +0000 2025,,,0,0,0
X,Kiev false-flag trick could lead to WW3 – Zakharova — RT Russia &amp; Former Soviet Union https://t.co/DauaHyrWCU must keep the possibility in mind. Zelinskyy promised that Ukraine would become 'Israel 2.0'. In fact WW3 would offer Bibi more time for his genocide in Gaza &amp; WestBank,Fri Sep 26 22:16:40 +0000 2025,,,1,0,0
X,"@AranTalksLot Trumps an eejit and USA is in decline.

A new multipolar world is rising and US aren’t gonna dictate anymore.

Ukraine war was a result of US and NATO provocation and threat.
@SMO_VZ",Fri Sep 26 21:59:54 +0000 2025,,,0,0,0
X,The Kiev False Flag Provocation That Could Lead to World War 3 https://t.co/dQdcdZsxVo,Fri Sep 26 21:36:38 +0000 2025,,,0,0,0
X,"Russia should nuke Ukraine right now. Just wipe the trash off the planet. To hell with any idiots willing to follow Zelensky.
Kiev false-flag provocation could lead to World War 3 – Zakharova — RT Russia &amp; Former Soviet Union https://t.co/GDJzE029qb",Fri Sep 26 21:29:05 +0000 2025,,,3,1,0
X,"Kiev false-flag provocation could lead to World War 3 – Zakharova https://t.co/oXntYHlx4k
The Russian Foreign Ministry spokeswoman cited media reports claiming Ukraine could be planning attacks on NATO countries in order to accuse Moscow.",Fri Sep 26 21:03:43 +0000 2025,,,0,0,0
X,"26 Sep, 2025
Kiev false-flag provocation could lead to World War 3 – Zakharova
The Russian Foreign Ministry spokeswoman cited media reports claiming Ukraine could be planning attacks on NATO countries in order to accuse Moscow
https://t.co/z8BCy9ffEn
Ukraine is planning a https://t.co/utN8iZ6lK5",Fri Sep 26 20:33:32 +0000 2025,,,0,0,1
X,"”Europe has never been so close to the outbreak of World War 3 in modern history,” Zakharova wrote.
#WW3 #Ukraine #Russia #Europe 
https://t.co/IxuxXANBTF https://t.co/QuKqDbASXJ",Fri Sep 26 19:54:53 +0000 2025,,,1,0,0
X,"Kiev false-flag provocation could lead to World War 3 – Zakharova
https://t.co/yXsjyWOUrQ",Fri Sep 26 19:53:48 +0000 2025,,,0,0,0
X,Kiev false-flag provocation could lead to World War 3 – Zakharova https://t.co/0Rz7d6xlIG,Fri Sep 26 19:52:20 +0000 2025,,,0,0,0
X,"Kiev false flag provocation could lead to World War 3 – Zakharova 

https://t.co/vT9rpWe92G

The Russian Foreign Ministry spokeswoman cited media reports claiming Ukraine could be planning attacks on NATO countries in order to accuse Moscow https://t.co/HvnHRBEie7",Fri Sep 26 19:25:56 +0000 2025,,,0,0,0
X,"Kiev false flag provocation could lead to World War 3 – Zakharova https://t.co/YVhu6kuAN1

NUKE THE BASTARDS!",Fri Sep 26 19:16:05 +0000 2025,,,0,0,0
X,Kiev false flag provocation could lead to World War 3 – Zakharova https://t.co/ByfWvNELh2,Fri Sep 26 19:13:03 +0000 2025,,,0,0,0
X,"@Mihkel__ @TheWarAction Oh I definitely agree Russia is weak. But why would the position themselves for NATO provocation.. risking conflict? When they can't even take on Ukraine...

They have an alliance and an attack plan is my only guess.

Otherwise it makes no sense why they would bring NATO to war.",Fri Sep 26 16:12:43 +0000 2025,,,0,0,0
X,@JohannaNyman5 They NEVER violated NATO air space. That Poland fiasco was proven NATO provocation. Since when we believe everything we hear without evidence? Why are the EU so hungry for war? I mean we all know why EU wants war.,Fri Sep 26 15:49:07 +0000 2025,,,0,1,0
X,@The_Newty @darc87798 @RichardAdamczuk @TallbarFIN Stop swallowing the all that US bullshit-Ukraine is a US/NATO provocation which experts have warned against for decades!,Fri Sep 26 12:44:25 +0000 2025,,,0,0,0
X,@visionergeo Another NATO provocation !,Fri Sep 26 11:20:10 +0000 2025,,,1,1,0
X,"@RyLiberty Hello....?? Why do you think ?
Trump just gave green light for WW3. Russia's Foreign Minister, Lavrov decl as red thst Russia is at war with NATO.
Provocation after provocation !",Fri Sep 26 08:07:38 +0000 2025,,,2,0,0
X,@mlurvink12 @aleksbrz11 It's a NATO provocation by making so many false flags agaisnts Russia.,Fri Sep 26 02:45:56 +0000 2025,,,0,1,0
X,"Everyone knows NATO is using @Zelenskyy_Uaa to fight a proxy war to the detriment of Ukrainian citizens. Putin knows this, hence the reason he has been cool &amp; not gone rogue like Bibi. But there is a limit to NATO provocation.",Thu Sep 25 16:01:39 +0000 2025,,,0,0,0
X,"Only 36 countries condemn Russia in key UN vote against Putin’s SMO. 

The joint statement was only endorsed by EU member states (minus Hungary) and by Albania, Andorra, Australia, Bosnia, Canada, Japan, Monaco, New Zealand, Norway, and the UK.

That’s it. Russia is right. https://t.co/TeyCDnJB3y",Thu Sep 25 05:50:59 +0000 2025,,,4114,242,965
X,"@Ostrov_A @GretaThunberg Biggest problem what we have is this! NATO provocation :Spain’s PM Sánchez confirmed it will send the Furor P-46, a 93-meter Navy patrol ship with 52 crew, to support Greta’s Global Sumud Flotilla.
Pray this ship doesn’t enter Israeli territorial waters.",Thu Sep 25 11:08:58 +0000 2025,,,0,0,0
X,"@JewsFightBack A Spanish navy on the way, which is a NATO provocation! SO Close the f.embassy in Spain ! NOW!",Thu Sep 25 10:53:43 +0000 2025,,,0,0,0
X,"@CoryWolfe176226 @vladimirputiniu Nobody messed with Russia. Ukraine was seeking closer ties with Europe when Putin invaded Crimea. The NATO provocation and US orchestrated coup, and nazis in Ukraine are Russian propaganda to justify the invasion.",Thu Sep 25 03:13:41 +0000 2025,,,0,1,0
X,"@mikepompeo You know it was the Ukraine or NATO provocation. People are not all stupid, don’t even try, your BS just makes you look even more vicious and manipulative than we used to think. Remember, you tried to kill Assange? You lost our trust and respect back then.",Thu Sep 25 02:37:18 +0000 2025,,,0,0,0
X,"@jurgen_nauditt A monkey will see this as a NATO provocation.
Anyway if NATO wants war it will get war",Thu Sep 25 00:41:05 +0000 2025,,,1,0,0
X,@TheTribeOfTruth Last year there were drones/UFO’s in the U.S. Who remember this? Most probably a NATO provocation.,Tue Sep 23 09:38:27 +0000 2025,,,0,0,0
X,"Three Russian jets cross into Estonia, and boom — Moscow’s media loses its mind. Two full days of wall-to-wall Estonia mentions, more than all year. Not because we suddenly matter, but because it’s useful: paint Russia as the victim, scream about “NATO provocation,” and freak out",Tue Sep 23 02:40:35 +0000 2025,,,188,8,33
X,"🚨 After 3 Russian fighter jets violated Estonian airspace, Kremlin propaganda went into overdrive.

On Sept 19–20, Estonia was mentioned in Russian state media more than at any other point this year. #Russia #Estonia #NATO https://t.co/9B2j6ScWq5 https://t.co/pkuu1xAKHs",Tue Sep 23 02:38:17 +0000 2025,,,15,1,4
X,"@ospehu @billlski66 @ivan_8848 True, substantial evidence from sources like the Atlantic Council and OSCE reports shows Russian special forces and agents infiltrated Ukraine in 2014, fueling Donbas unrest before major NATO expansions. This undercuts pure ""NATO provocation"" claims. How does this align with your",Mon Sep 22 21:59:29 +0000 2025,,,0,1,0
X,"@GBNEWS Right, these are accidents as long as NATO doesn't respond. As soon as NATO responds - it'll be NATO provocation. Remember russians seriously say that they never invaded anyone in their history.",Sat Sep 20 20:28:01 +0000 2025,,,0,0,0
X,"@SpiderDThompson @EllaStori88 @TRobinsonNewEra @nw_nicholas Charlie Kirk has made statements aligning with some Russian narratives on Ukraine, such as calling Zelenskyy a ""CIA puppet"" and supporting Russia's annexation of Crimea (per Economic Times and ERR News). Critics compare this to Farage's NATO provocation claims and Robinson's",Sat Sep 20 16:09:31 +0000 2025,,,1,0,0
X,@LesleyRiddoch Russia wasn't a threat until Finnish and NATO provocation. Now it maybe is.,Sat Sep 20 16:06:36 +0000 2025,,,1,0,0
X,"@XcheesusX @AngelicaOung @Glenn_Diesen I don't really understand that view at all. How can you gaslight people that the guys who literally started a needless war in Ukraine (not NATO provocation like, just territorial ambition to restore old borders as per ridiculous Tucker interview), fired drones into Poland, talk",Sat Sep 20 07:15:20 +0000 2025,,,0,0,0
X,@McFaul @SecRubio RF Président has all rights to defend his country and its citizens from any possible nato provocation or false flag propaganda,Fri Sep 19 23:23:40 +0000 2025,,,0,0,0
X,"🧭 Procedural Possibility: NATO Provocation

While official NATO statements frame the MiG-31 incursion as “reckless Russian behavior,” the lack of verified evidence, the 12-minute passive flight, and the absence of escalation leave room for interpretation.

- Strategic baiting: https://t.co/yRiixIQiGi",Fri Sep 19 18:50:51 +0000 2025,,,0,1,0
X,"🚨NEW WAR?🚨 

🇷🇺 @NATO Tested: What’s Putin’s Next Move?

Russian fighter jets lingered in Estonian airspace—12 tense minutes, intercepted by NATO. Provocation or warning? Should NATO escalate its response or hold steady?

Share your thoughts: How should NATO react to rising https://t.co/cVp4iBrH51",Fri Sep 19 16:37:34 +0000 2025,,,2,0,1
X,"@Tatarigami_UA Dumb Kacap scenarios: 

Must have been a mistake

NATO provocation: Estonia jammed their radars. Pilots didn’t know where they are.

The jets were not there. Ukrainian misinformation.",Fri Sep 19 15:38:07 +0000 2025,,,2,0,0
X,"@RealAlexJones Since many pro-Russia sympathizers have accepted that Russia reacted to NATO provocation, how likely is it that Russia’s next big moves will have built-in excuses that Russia is responding to further provocations?

Few see the possibility that we are being played?",Thu Sep 18 23:28:20 +0000 2025,,,0,0,0
X,"@visegrad24 The ignorant Eurozone leaders always refused to acknowledge Russia’s right to security. They did not understand protocol. Like Trump walking in front of the king. NATO provocation &amp; no honest diplomacy, just Western duplicity. No rules for Western corps, financials &amp; industries.",Wed Sep 17 23:50:32 +0000 2025,,,0,0,0
X,"@SkyNews Nazi Legion of Ukrainian Women &amp; Ukrainian nazis. Zelensky expressed his support for nazism, burned Orthodox churches, stopped ethnic Russian pensions. Sky trying to gloss him over won't work. Russia is legally justified, every right to defend against NATO provocation.🇷🇺 https://t.co/V3BdZohtNR",Tue Sep 16 10:38:27 +0000 2025,,,1,0,0
X,"@DefenceHQ @JohnHealey_MP Fantastic...and with N Korea, China &amp; Iran ready to join in...NATO aggressors are finished...many expect Europe to be rightfully attacked in retaliation to NATO provocation🇷🇺🇰🇵🇨🇳🇧🇾🇮🇷",Mon Sep 15 21:26:36 +0000 2025,,,0,0,0
X,JUST IN: 🇷🇺🇧🇾 Russia holds military drills with Belarus. https://t.co/alTKEi0Z8P,Mon Sep 15 21:02:05 +0000 2025,,,5647,160,488
X,"@gstricker179463 @Kedai_PitStop Macgregor's critics, including in outlets like CNN and The Guardian, often describe his views as aligning with Russian narratives by focusing on NATO provocation over Russia's actions. He counters that he's advocating realism to avert escalation. Sources vary, with some seeing it",Mon Sep 15 19:22:24 +0000 2025,,,0,1,0
X,"War in Ukraine started Kiev on Donbass. After 8yrs Putin said stop. The SMO is about de-nazification. In 1945 🇺🇸 shipped german + ukrainian nazis to America and Canada in Operation Paperclip. Lavrov stated in UN, NATO is at war with Russia and its Russia against fascism.",Sun Sep 28 13:53:45 +0000 2025,,,0,0,0
X,@Hoddy67 @Angelcalling5 The point is that it's all part of a strategy. Mainly focused on Russian domestic politics. Putin needs to portray himself as a defender of Russia against fascism .. and so he needs to construct an external fascist enemy to do the defending against.,Sun Sep 28 12:18:38 +0000 2025,,,0,2,0
X,"@JackPosobiec Not only was Russia against fascism, but so was North America, Europe, Scandinavia, and a lot of other nations. Being against fascism is not a bad thing, is it, Jack? Or are you for fascism?",Thu Sep 18 13:52:40 +0000 2025,,,0,0,0
X,@socialist_china The greed of  Hollywood fantasy attempted undermine the reality of the struggles of China and Russia against fascism.   American leaders know better and so do people of goodwill. History cannot be ignored or distorted in today's information age. Wishing great success to China.,Fri Sep 05 07:30:00 +0000 2025,,,0,0,0
X,"Nicaraguan Vice President Rosario Murillo called the United States and NATO enemies of humanity, pointing to the great battle being waged by Russia against fascism.

Calling those who foment fascism fascists is correct.
 
#US #NATO https://t.co/n347FumGiY",Mon Sep 01 17:19:03 +0000 2025,,,0,0,0
X,@reeltawwk @vfn @Panchenko_X In WW2 USA fought with Russia against fascism. Today only Russia fights against fascism,Mon Aug 25 12:06:45 +0000 2025,,,1,2,0
X,@RussianSpoof Russia against fascism.This corect.,Tue Jul 15 20:56:52 +0000 2025,,,0,0,0
X,@GrantWescott @ZelenskyyUa It is Russia against fascism round 2,Sat Jun 21 19:34:08 +0000 2025,,,2,1,0
X,@stairwayto3dom The people's flag of Russia against fascism from Amerikka,Wed Jun 04 05:14:28 +0000 2025,,,5,0,0
X,@OlenaRohoza I stand with RUSSIA &amp; against Fascism.,Fri May 09 01:25:57 +0000 2025,,,0,0,0
X,@johnmcdonnellMP You wanted to send weapons to Zelensky to drop on Moscow during the Victory Day celebrations and you haven't condemned the Azof Nazi forces during the V.E. Day parade.  I stand with Russia against Fascism.,Wed May 07 17:44:36 +0000 2025,,,0,0,0
X,"My city #Nalchik is a city of military glory. We have portraits of heroes of the #GreatPatrioticWar of #Russia against #fascism on Kabardinskaya Street.
Russia is now fighting fascism and will win as always! https://t.co/79WrQymJ3u",Sat May 03 10:40:00 +0000 2025,,,2,0,3
X,@RussianSpoof I stand with Russia against nazism and nato expansion!,Fri Nov 07 01:55:04 +0000 2025,,,0,0,0
X,"@KoshkaChap @ierom @BowesChay Every country has exteme right wing activists. You guys are the Nazi's of Russia.
The problem is that Russia supplied soldiers and weapons to escalate the problem, while having zero business in a souverein country.
Would you like the US to attack Russia against Nazism?",Tue Sep 30 18:32:17 +0000 2025,,,1,1,0
X,"@vonderleyen Happy independence Day, Ukraine - you are a beautiful and resilient country with the ❤️ to make herself free, to fight with Russia against Nazism, to build a fantastic identity and culture. Watching you struggle to be breaks your european friends' hearts. We love you.",Sun Aug 24 06:41:19 +0000 2025,,,0,1,0
X,"The Day of Remembrance and Mourning is celebrated annually on June 22 in #Russia and Belarus (""National Day of Remembrance of the Victims of the #GreatPatrioticWar"") on the anniversary of the beginning of the Great Patriotic War (1941-1945) of Russia against #Nazism
🕯🙏 https://t.co/grlnIodYWq",Sun Jun 22 04:05:10 +0000 2025,,,5,0,1
X,"@OlenaRohoza We stand with Russia against nazism again, dear monkey, like the majority of the world, cry more :D https://t.co/WEliAgic2Q",Thu May 29 07:05:06 +0000 2025,,,0,0,0
X,"@JayinKyiv Zelensky is a dictator. No elections, martial law, kidnapping young men sending them to slaughter. Putin protecting Russia against Nazism &amp; NATO. A wonderful leader who has turned Russia into a great power. Ukraine is nothing but American proxy.",Tue May 13 08:53:24 +0000 2025,,,0,0,0
X,@bundeskanzler Vladimir Putin said when the war in Ukraine started that it was a special operation preceding the great war of Holy Russia against Nazism and the globalists that would end with remnants,Mon May 12 07:57:09 +0000 2025,,,0,1,0
X,"https://t.co/Fuwb9sa9vH

Be better Putin.",Fri May 09 22:20:12 +0000 2025,,,0,0,0
X,"https://t.co/NjdKX2ODlO

Russia will continue to stand against Nazism, Russophobia, and anti-Semitism – Putin
The country remembers the lessons of World War II and rejects efforts to justify executioners and slander the true winners, the president has said☦️☝️ https://t.co/B5ezsiZXz0",Fri May 09 19:55:01 +0000 2025,,,1,0,1
X,"Russia will continue to stand against Nazism, Russophobia, and anti-Semitism – Putin
The country remembers the lessons of World War II  and rejects efforts to justify executioners and slander the true  winners, the president has said
https://t.co/znyvnU1z9w https://t.co/4iKjkIcIZJ",Fri May 09 17:22:04 +0000 2025,,,0,0,0
X,"This is why, I am sad to say, Moscow must be removed. This Stockholm Syndrome Russians have for Bolshevism, and their Jewish-inspired hatred for Germans, must be removed from the Earth. Whatever the means necessary. https://t.co/XuP8zHx0Az",Fri May 09 16:41:39 +0000 2025,,,0,0,0
X,"Russia will continue to stand against Nazism, Russophobia, and anti-Semitism – Putin https://t.co/zjux1mWccA",Fri May 09 15:29:30 +0000 2025,,,0,0,0
X,"Mr. Putin:  a defender of the genocide?

Russia will continue to stand against Nazism, Russophobia, and anti-Semitism – Putin — RT Russia &amp; Former Soviet Union https://t.co/cJcHBLbf18",Fri May 09 14:58:56 +0000 2025,,,0,0,0
X,"Russia will continue to stand against Nazism, Russophobia, and anti-Semitism – Putin. The way the West, mostly the United States have used lies &amp; Propaganda against Russia. It's dispicable. 

https://t.co/2BNX2HxFFf",Fri May 09 14:19:09 +0000 2025,,,0,0,0
X,"@Alex_Oloyede2 I grew up in a house dull of these sort of pics of the long dead fighting with Russia against Nazism but are told it didn't really happen now.
We in the West are getting a wave of propaganda claiming the US &amp; UK won the war.
Until the NAZI 9th army were defeated at Stalingrad",Fri May 09 12:08:52 +0000 2025,,,12,0,0
X,"@Alex_Oloyede2 Well guess she is the only one, ive met quite few people from mariupol living in romania now, they say otherwise. Also i recommend u to check the video with the first strikes on mariupol where 3 young people were hiding and filming where they say: thats how russia brings peace!",Mon Nov 03 09:53:37 +0000 2025,,,0,0,1
X,@SuzanneRobeson @Billbrowder Giving Ukraine the tools it needs to cripple Russia brings peace.  Putin is afraid of those weapons.  Time to let Ukraine have them and show Moscow just how much damage they can do.,Mon Oct 20 10:28:43 +0000 2025,,,0,1,0
X,@JayinKyiv Russia brings peace to Europe. They supply cheap gas and oil. They form the bulwark against USA NATO hegemony.,Sun Oct 05 08:32:32 +0000 2025,,,0,0,0
X,"@POTUS @VP @rubio @SecDef @SEPeaceMissions @SteveWitkoff spend a minute translating/reading this horror story, #USA continues to perpetuate; nothing less than collapse of #Russia brings peace to Ukrainians and the world
@Witkoff now world knows why Russia👍for you #traitor to USA",Thu Aug 28 11:45:16 +0000 2025,,,0,0,0
X,@DUzunovLFC @paulp_123 @LFCTransferRoom @jorgenicola @Oliveira32Pablo Russia brings peace,Fri Aug 22 19:11:53 +0000 2025,,,0,0,0
X,"Trump, forcing Ukraine to capitulate to its unprovoked illegal genocidal invader and rewarding the aggressor Russia brings peace? SICKO!",Sun Aug 10 18:07:19 +0000 2025,,,0,1,0
X,@olddog100ua @alex_avoigt And you and Alex have done what exactly to bring about peace in war torn regions of the world?,Sat Aug 09 09:29:51 +0000 2025,,,3,3,0
X,@mariawirth1 US money to Russia brings peace while India money doesn’t!!,Thu Aug 07 02:41:47 +0000 2025,,,0,0,0
X,@ZelenskyyUa every hit to russia brings peace to Ukraine nearer.,Sun Aug 03 04:58:48 +0000 2025,,,0,0,0
X,"@RKiesewetter Russia brings peace to all regions, US, Israel and UK only death and chaos.... Germany and France have always been under the manipulation of the Deep State, which you work for and you are a malignant CONTRACTOR🤬🤬🤬",Mon Jul 21 10:39:45 +0000 2025,,,0,0,0
X,"Yes, he could buy rockets from USA - if he can pay. But the Kiev Cabale has no money as they robbed their own people plus EU.

So Ukrainian Volkssturm will begin soon and too many deaths will never see how Russia brings peace to this failed state. Amen!",Fri Jul 04 17:04:23 +0000 2025,,,0,0,0
X,"I had a very important and fruitful conversation with @POTUS. I congratulated President Trump and the entire American people on the US Independence Day.

We - in Ukraine - are grateful for all the support provided. It helps us protect lives, safeguard our freedom and https://t.co/kQ3Byipvd2",Fri Jul 04 14:21:21 +0000 2025,,,17510,1701,2704
X,"Nice words …

North Korea insists military team-up with Russia brings 'peace and stability' | World | News | https://t.co/MBMRFxZpKF https://t.co/OrdqB6wv8J",Tue Jun 03 17:44:14 +0000 2025,,,0,0,0
X,Russia brings peace and prosperity wherever it comes!,Thu May 22 07:49:03 +0000 2025,,,0,0,0
X,Show this photo of Maryinka to everybody who will tell you that russia wants peace. https://t.co/XfDXXsuyHD,Tue May 20 21:22:22 +0000 2025,,,3281,56,1384
X,"@Ronxyz00 Yeah, same as russia brings ""peace"". Living in the upside down world.",Wed May 21 09:09:36 +0000 2025,,,0,0,0
X,"@ElisaarKerag @anatoliisharii Oh, the way russia brings peace to the world. By force.

You show exactly what Russia is about. You want war and violence. And talk about peace.",Fri May 16 15:22:55 +0000 2025,,,0,1,0
X,"@PolymarketIntel One dictator talking about another.
Worth reminding how Russia brings peace and justice where military is concerned:

https://t.co/lRSgAiejpJ",Thu May 08 11:42:18 +0000 2025,,,19,0,2
X,@JerryBr03050915 @evansrc717 @VolodyaTretyak Defeat of Russia brings peace,Thu Apr 24 10:19:44 +0000 2025,,,0,0,0
X,Russia brings peace,Thu Apr 24 07:55:01 +0000 2025,,,4,0,1
X,Morning in Kyiv... Apocalyptic https://t.co/np5WFmmZ69,Thu Apr 24 06:44:41 +0000 2025,,,214,8,109
X,@RepDonBacon But why target everybody but russia? Defeating russia brings peace and deters China.,Wed Apr 09 18:47:52 +0000 2025,,,17,4,0
X,"@jacksonhinklle Russia brings peace, NATO war? Who eats these statements?",Fri Mar 14 23:39:24 +0000 2025,,,1,2,0
X,"@Michael888G @KonstantinKisin What kind of peace? Total surrender brings peace. Total extermination brings peace. Fighting an aggressor until they give up and go back to Russia brings peace. Getting allies to force an aggressor to stop and concentrate on Russia, brings peace. When they won't say which, beware",Mon Mar 03 12:36:08 +0000 2025,,,0,0,0
X,"@ChrisVanHollen Just another Dem politician who only sees the $$ a war with Russia brings.  

Peace &gt; War

PS……Trump has something you don’t have love for America…FIRST",Sun Mar 02 03:16:45 +0000 2025,,,1,0,0
X,"Russia brings 'peace' to Ukraine while Donald Trump forces Volodymyr Zelensky to diplomacy

Kharkiv and Kharkiv, Kyiv regions after today's Russian attacks
#UkraineWar #RussiaIsATerroristState https://t.co/G2BLb0ARyc",Sat Mar 01 13:34:47 +0000 2025,,,4,0,0
X,"@EvansRyan202 Can you, as an analyst, explain why Zelenskyy should not have the right to (diplomatically) counter the false notion that negotiating with Russia brings peace?  And to push back against being asked to spend months doing the very thing that has a documented history of failure?",Fri Feb 28 21:03:48 +0000 2025,,,0,0,0
X,Who in the fuck are the kiwi muppets who think giving up Eastern Europe to Russia brings peace. Y’all think force is good? I got bad news.,Mon Feb 24 06:41:20 +0000 2025,,,37,4,2
X,"@ThreshedThought It won’t be needed. Trump is going to form an alliance with Russia based on $$$s. He’ll say his deal with Russia brings peace, no need to “waste” blood and money at the Ukraine border. Sanctions will be lifted, Trump gets to make a fortune mining Ukraine.",Tue Feb 18 13:51:57 +0000 2025,,,0,0,0
X,@ZelenskyyUa @EmmanuelMacron If handing Ukraine over to Russia brings peace so be it,Tue Feb 18 07:14:57 +0000 2025,,,0,0,0
X,@Kanthan2030 Are you absolutely sure that Russia brings peace? https://t.co/Xnox7xocNx,Sat Jan 25 13:04:34 +0000 2025,,,0,0,0
