platform,text,date,author,url,reactions_count,comments_count,reposts_count
X,"Putin kills opponents by throwing them out of windows
https://t.co/CTIr9k1v3Y
https://t.co/iKpxBEsCv8",Sat Aug 16 16:06:37 +0000 2025,,,0,0,0
X,@tweet4Anna_NAFO @wallisweaver @TheMaineWonk https://t.co/YYiDMEnsJQ,Sat Aug 16 14:56:10 +0000 2025,,,14,1,3
X,"@tweenlsu @FoxNews @POTUS @realDonaldTrump You need to study how Putin poisons his enemies with neurotoxins.

https://t.co/SOD6JBM6fk",Sat Aug 16 00:42:51 +0000 2025,,,2,5,1
X,"@Jere_dieKralle @EuropeElects Wouldn't call ANO pro-russian. We appeared on the Kremlin enemy list first under their government.

They are, however, not pro-Ukraine.",Thu Jul 10 22:38:26 +0000 2025,,,0,1,0
X,"@tweet4Anna_NAFO Biden refused to 'allow' the nation getting attacked by non-stop terrorist attacks against apartment buildings to attack the Kremlin enemy, no matter where in Putin's evil empire.",Fri Jul 04 10:56:42 +0000 2025,,,2,0,0
X,"@nafoviking The E.U. should have already armed the Ukraine and defeated the Kremlin enemy. What did the E.U. and Biden do on February 24th, 2022...just watched. When invading Russian tanks ran out of gas they could have attacked KGB-Putin's invaders with fighter jets but did nothing!",Tue Jun 17 22:00:39 +0000 2025,,,6,0,0
X,"@gtconway3d hmmm...

gotta wonder,
what will #PUTIN do
in retaliation? 
🤔
I can't wait to find out!
🫢
https://t.co/kTbo2xKK0T",Mon May 26 15:35:38 +0000 2025,,,0,0,0
X,@RpsAgainstTrump https://t.co/AKHKD9eV0R,Tue Mar 25 02:08:17 +0000 2025,,,1,0,0
X,@paulspadenun @RpsAgainstTrump https://t.co/gSwzTQdbjy,Sun Mar 23 14:26:02 +0000 2025,,,0,0,0
X,"@elonmusk This is crazy too! Lots of governments do crazy things. 

“Nerve agents, poison and window falls. Kremlin foes have been attacked or killed over the years.”

https://t.co/AJeluNBJY6",Sun Mar 09 18:13:44 +0000 2025,,,0,0,0
X,"@Bwize_33 @igorvonkirschen @saintjavelin Then Putin is unelected since he suppresses ahis political opponents. 
Right, Bwize?https://t.co/C2Ko4EYbtw",Fri Mar 07 23:56:13 +0000 2025,,,1,0,0
X,"@floridaborn0613 @SenBillCassidy Some more for you, my murderous communist sympathizer friend.

Nerve agents, poison and window falls. Kremlin foes have been attacked or killed over the years https://t.co/dCtJQVJDkc",Mon Mar 03 22:32:51 +0000 2025,,,0,0,0
X,"It appears you need reminding @SecRubio @SenateGOP @LindseyGrahamSC @HouseGOP @SpeakerJohnson … Putin Bad. #SlavaUkraini 
https://t.co/gqRBCBizFs",Sat Mar 01 23:19:44 +0000 2025,,,0,0,0
X,"@BLangley27542 @maxthepuppeteer @ACTBrigitte Oh so Putin is suddenly the good guy #Sheeple 
https://t.co/gDeekCSChF",Sat Mar 01 20:28:18 +0000 2025,,,3,1,0
X,"@elonmusk @realDonaldTrump Trump is just russian agent, dangerous for America and whole world. Narcissistic personality, old grandfather with brain softening. Ally of the Kremlin, enemy of the world.",Fri Feb 28 18:41:30 +0000 2025,,,0,0,0
X,@mermaidmamamags Does Putin have Kremlin Faith Office Special Advisor?,Sat Mar 01 13:58:13 +0000 2025,,,0,0,0
X,@MyLordBebo Kremlin fake-news!,Fri Nov 07 00:32:16 +0000 2025,,,0,0,0
X,@joni_askola Grokipedia looks like Putin’s dream come true — a nonstop stream of Kremlin fake news.,Wed Oct 29 23:40:33 +0000 2025,,,0,0,0
X,"@OaksAcorn_K2 The guy didn't even know Yanukovich was removed via a unanimous democratic vote by the Ukrainian people's representatives 

328 to 0

It was aired on live TV but he somehow parroted the Kremlin fake news that this was a ""coup"" 😂 https://t.co/3oFwFxlI1M",Wed Oct 29 01:34:16 +0000 2025,,,0,0,0
X,@RT_com RT = propagande= Kremlin= fake news= média terroriste,Sun Sep 28 14:13:57 +0000 2025,,,0,0,0
X,"🇺🇦🔱Spravdi.
⛔ Lie: ""at a checkpoint in Sumy, servicemen of the 225th Separate Assault Battalion were detained for drunk driving – their blood alcohol level was found to be 1.49‰"". This is reported by Russian Telegram channels.

✅ In fact: Kremlin fake news https://t.co/eouOjg7tk9",Sun Sep 21 12:07:45 +0000 2025,,,2,1,0
X,@IHATEM0NKEYSSS @OKLETSDOTHIS007 @eurorabbit Source: trust me bro! Oh wait source: Kremlin fake news system,Mon Sep 15 04:58:34 +0000 2025,,,0,0,0
X,"@MyLordBebo Kremlin fake news. Katowice is in Poland, you clown !",Sat Aug 30 11:30:23 +0000 2025,,,1,0,0
X,"Propagandă rusească AUR coordonată de la Kremlin. FAKE NEWS: „Românii, trimiși la război în Ucraina”
https://t.co/wq8N6dsuS2",Wed Aug 27 12:24:55 +0000 2025,,,0,1,0
X,"Translation from Polish: Ukrainian weapons in th hand of Hamas?
Kremlin ""Fake News' destined for the Middle East.

The Poles are claiming stories about weapons originating from Ukraine ending up in the hands of terrorists is just Kremlin propaganda and disinformation. Is that so? https://t.co/bFZlSkM8mv",Sun Aug 24 17:00:01 +0000 2025,,,3,3,1
X,"@runews As usual, a half truth dressed up to serve a political agenda.
More nonsense from Lavrov. Frankly it is not worth publicizing anything Lavrov or Medvedev says.
Ignore them both - just Kremlin fake news and attempts at manipulating public opinion.",Thu Aug 21 21:14:34 +0000 2025,,,0,0,0
X,@RadioGenoa Pay attention to RadioGenoa. They are managed and subsidized directly by the Kremlin. Fake News and disinformation on Putin's orders. https://t.co/JuZgiuDAoj,Sun Aug 17 14:01:52 +0000 2025,,,0,0,0
X,@RepLuna You are a communist propagandist. Spreading Kremlin fake news to poison the American people. https://t.co/hsqeuCld5e,Sun Aug 17 08:31:58 +0000 2025,,,0,0,0
X,"If we define war in the 21st century as not only militaries fighting but also including information warfare, disinformation and propaganda then Tucker Carlson should lose his US citizenship as he has been spreading Kremlin fake news for years",Sun Jul 13 11:05:26 +0000 2025,,,5,0,1
X,"Tucker Carlson has called for stripping U.S. citizenship from those fighting in foreign wars—specifically mentioning Americans fighting for Ukraine and Israel. “You cannot be a U.S. citizen and simultaneously fight for another country’s interests,” he said. https://t.co/Mdnqu3icNx",Sun Jul 13 08:25:59 +0000 2025,,,222,195,47
X,@golub @grok don't you just love how all the kremlin fake news eventually just gets parroted by this guy.,Sun Jul 13 05:28:11 +0000 2025,,,3,0,0
X,"@ClarenceJalbert @JeanMessiha Osef c'est l IBA agence de propagande d extrême droite en lien avec le kremlin. 

Fake news",Thu Jun 26 05:16:03 +0000 2025,,,1,0,0
X,"@Radecho Kremlin Family
Vidlákovci
Red Sabbath 
Rudý pes
Kacapovy vjeci
Durak Durak
Red hot chili boršč",Wed Sep 24 11:17:43 +0000 2025,,,0,0,0
X,"@andriy_ht Te necesitamos para contrarrestar al p*** Bañosky, al calvo tarado, Iturrublos, Gisbercio &amp; kremlin family 🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦",Mon Aug 18 20:03:27 +0000 2025,,,1,0,0
X,@mog_russEN Kremlin family day event.,Mon Jul 28 13:48:06 +0000 2025,,,0,0,0
X,"Ruslan Magamedrasulov, head of an interregional detective department at the National Anti-Corruption Bureau (NABU), was detained on suspicion of conducting business in Russia in a joint operation with the Prosecutor General Office.
https://t.co/aTw5hZOoxl",Mon Jul 21 18:31:10 +0000 2025,,,9,2,3
X,@EdKrassen Rupert's part of the Kremlin family.,Sun Apr 20 00:54:49 +0000 2025,,,0,0,0
X,"@nexta_tv Why this 💩 is still alive ?
And why all Kremlin family still live in Europa like London or Paris ? https://t.co/VRcwPCvb3U",Thu Apr 17 10:52:37 +0000 2025,,,3,0,0
X,@SaltyGoat17 You have now Russia by your side. They have plenty of troops. All big happy Kremlin family.,Tue Mar 18 20:38:59 +0000 2025,,,0,0,0
X,@runews Shakespearean levels of betrayal. Next up: Kremlin family therapy sessions. 🍿,Fri Mar 14 20:31:15 +0000 2025,,,0,0,0
X,@Lithuanian_MoD @LTembassyDE @LitdelNATO @LithuaniaMFA @GermanyNATO @BMVg_Bundeswehr @bundeswehrInfo @Bw_Einsatz @LithuaniaInEU @GerAmbLT The Kremlin fascist will be put on all fours!,Fri Nov 07 15:54:15 +0000 2025,,,2,0,0
X,"@ivan_8848 There was once a vibrant life here. What do Ukrainian cities look like after the invasion of the Kremlin-fascist occupiers...???
https://t.co/ObpKMTGWrV",Fri Nov 07 10:49:42 +0000 2025,,,0,0,0
X,@maria_drutska Play stupid games - win stupid prizes. Kremlin fascist already won some. https://t.co/kZRWj61i1v,Thu Nov 06 22:33:18 +0000 2025,,,0,0,0
X,"@Scarface83e @nexta_tv Filthy Kremlin fascist, go to the front and serve as cannon fodder for your nazi-Putin",Wed Nov 05 16:50:43 +0000 2025,,,2,0,0
X,"@panyiszabolcs but friend of kremlin fascist stupid orban doesn´t see it .....
he does not respect the brave and righteous Hungarians, he must end up in politics and then he should be investigated where he got such great wealth...",Wed Nov 05 08:12:58 +0000 2025,,,2,0,1
X,"@elonmusk Kremlin-fascist media are a typical tool of far-right radicals and Nazis. Unfortunately,today, Kremlinpropaganda has flooded various airwaves and media outlets in Europe and the West as a whole.
The media is the most important element of the Kremlin fascism's hybrid war in Europe https://t.co/WoXJPKxZmB",Tue Nov 04 19:09:17 +0000 2025,,,1,0,0
X,"@visegrad24 The Kremlin-fascist occupiers are openly destroying the Ukrainian nation. And it doesn't matter what language the hundreds of thousands of civilians killed in eastern Ukraine spoke. Most often, they were Russian-speaking citizens. This is genocide!",Tue Nov 04 15:59:39 +0000 2025,,,0,0,0
X,"@visegrad24 The Kremlin-fascist occupiers are openly destroying the Ukrainian Nation. And it doesn't matter what language the hundreds of thousands of civilians killed in eastern Ukraine spoke. Most often, they were Russian-speaking citizens. This is genocide!",Tue Nov 04 15:53:30 +0000 2025,,,0,0,0
X,@UniqueMongolia What’s going on on X with all those fake accounts paid by the Kremlin fascist regime? Utterly disgusting 🤮 https://t.co/uP3NG5UJmi,Tue Nov 04 13:13:01 +0000 2025,,,0,0,0
X,"@front_ukrainian Kremlin fascist dictator Putin orders his troops to seize Donbas🇺🇦region, now in its 4year of full-scale Europe War. When Putin failed to seize all of 🇺🇦 he decided to settle for just seizing Donbas,but he failed to do even that, losing 1.5 million Russian soldiers killed&amp;maimed. https://t.co/0qe81a5ySH",Mon Nov 03 16:43:54 +0000 2025,,,26,0,7
X,@bozzb13 @TheStudyofWar Filthy Kremlin-fascist,Mon Nov 03 13:34:15 +0000 2025,,,0,0,0
X,"@GabeZZOZZ @stats_feed go back to your cave, kremlin fascist lover",Sun Nov 02 21:46:24 +0000 2025,,,5,0,0
X,@MarioBojic Showing your fascism again as all pro Russians are…..  Kremlin fascist,Sun Nov 02 16:34:12 +0000 2025,,,1,0,0
X,"@astraiaintel Putin, the Kremlin fascist and cannibal, is far more dangerous and bloodthirsty than Hitler. If Europe doesn't understand this, it will be a catastrophe for centuries. The Ukrainian people will not be able to hold the European front alone for long. https://t.co/tQS5tmGP8o",Sun Nov 02 16:29:18 +0000 2025,,,15,3,4
X,"@frontlinekit Twitter is littered with pro-Kremlin accounts, in multiple languages. There are tens of thousands of them. Strong Kremlin propaganda is running in Germany. German-language Kpemle bots promote Kremlin rhetoric. They are promoting the Kremlin-fascist Alternative for Germany party.",Sun Oct 26 08:03:55 +0000 2025,,,0,0,0
X,"It's been a fun week flinging shit at the Kremlin fascist @LlyrPowell.

Well done Caerphilly.

Time to enjoy a Twitter break and play some Football Manager.

Until next time, Reform bootlickers. https://t.co/uqSEFK9htb",Fri Oct 24 01:30:50 +0000 2025,,,8,3,1
X,"@CharlotteHinri6 Are you not aware that the Kremlin-fascist coalition of the Axis of Evil - Russia, China, Iran, and North Korea, led by the Russian army, has been waging a war against Europe since 2014, and that the active phase of this war began in February 2022?! https://t.co/0LC3R3lHuR",Thu Oct 23 11:30:12 +0000 2025,,,0,0,0
X,"@whstancil I guess when your base is fairly pro Kremlin, fascist 4Chan trolls this does look good to them.",Tue Oct 21 17:08:23 +0000 2025,,,0,0,0
X,"@Shadow77727 @themilkman80 @AlternatNews You're right, in fact, this figure is much higher... the number of Kremlin-fascist Orcs and bandits destroyed in Ukraine over 11 years of war. Since February 2014, about 3 million freaks—the irreparable losses of Russians killed and maimed for life. https://t.co/u84qNfPyOz",Mon Oct 20 19:22:31 +0000 2025,,,1,0,0
X,"@visionergeo Looking at what has been happening in Europe for almost 4 years now, when the kremlin-fascist occupiers are waging an undeclared, bloody, and most terrible WAR the world has not seen in the last 80 years, but the West is absolutely incapable of resisting. Europe is doomed ...",Mon Oct 20 11:49:27 +0000 2025,,,1,0,1
X,"@sashameetsrus You can't even use certain search words on the Internet. The name Navalnyj is prohibited. You cannot openly criticize the Kremlin. 

Freedom?",Thu Nov 06 19:57:34 +0000 2025,,,0,0,0
X,"Russia's anti-Kremlin ""Freedom of Russia"" resistance movement torched dozens of locomotives used to supply weapons and ammunition for the war in Ukraine, Ukraine's Defense Intelligence reported.

https://t.co/dPs6WDiy0n",Thu Nov 06 15:19:00 +0000 2025,,,12,0,4
X,"@RepDonBacon These guys? The Kremlin? Freedom haters, every one—and every one who gives them aid and comfort. https://t.co/z5UDcSM8Ts",Mon Oct 20 23:10:51 +0000 2025,,,0,0,0
X,"You're not long for this earth, nor are the rats in the kremlin! Freedom &amp; democracy to those you hold down with your terrorism! You must know you wont die a natural death!",Mon Oct 13 05:09:32 +0000 2025,,,0,0,0
X,"🤡 Ukraine will disappear as a state if it does not reach an agreement with Russia now, — Lukashenko https://t.co/0Mj4ZCrovp",Sun Oct 12 15:42:27 +0000 2025,,,1078,506,162
X,"In #Russia (#Kremlin) freedom of expression is allowed and respected - but in the western countries journalists and civilians are arrested for expressing their views (especially the truth that exposes the elites).

But we're made to believe the west is the paragon of democracy👀 https://t.co/uxwIqkOgkA",Sun Jun 08 14:48:17 +0000 2025,,,0,0,0
X,"On the 3rd anniversary of Russia’s full-scale invasion, 600+ European leaders urge: Ukraine’s fight is our fight.

No compromise with the Kremlin—freedom and democracy are at stake.

Stand with Ukraine.

👉 https://t.co/ykPQUoID93",Wed May 14 01:48:42 +0000 2025,,,0,0,1
X,@UKFreedomCamp @JakeWSimons Kremlin Freedom Campaign,Sat May 10 21:56:05 +0000 2025,,,0,0,0
X,"It is good to see Cancel Culture returning to it's original useful function - socially shaming actual Nazis like Kneecap

No, Kremlin 'freedom fighters' - you will not righteously cancel the whole concept of Cancel Culture to allow Nazis consequence free speech &amp; action",Tue Apr 29 18:00:50 +0000 2025,,,1,0,0
X,Orbán's desperate flight is a clear sign that his time is running out. The people of Hungary deserve better than a puppet of the kremlin. Freedom can't be silenced forever.,Wed Apr 02 06:26:42 +0000 2025,,,0,0,0
X,"Orban gets rushed out of Budapest in a motorcade as his attempt to outlaw protests is totally ignored.

Putin's puppet is likely finished. Just a matter of time now.

https://t.co/Vp5PI2tHjk",Tue Apr 01 20:50:29 +0000 2025,,,35920,976,7154
X,"The White House spat where @realDonaldTrump attempted a public humiliation of @ZelenskyyUa seems to have backfired.

His idiocy was intended to please #Putin.
Trump failed. The repercussions will not please the Kremlin.

Freedom matters. The dictators can go fuck themselves. https://t.co/rdudUCCQOb",Sat Mar 01 19:44:58 +0000 2025,,,0,0,0
X,"@freeonis_ Soon 2028 election president loses trump and arrested trump 
Soon 2030 Revolution in Moscow defend 💥 Kremlin 
Freedom ⬜🟦⬜ war 🇷🇺 https://t.co/gVJWH3XlNp",Tue Feb 18 21:43:30 +0000 2025,,,0,0,0
X,@schlabberhosen @JDVance He's a Russian puppet just like his leader. They act on behalf of Putin and the Kremlin. Freedom of speech? https://t.co/PsvUVBjG9e,Tue Feb 18 06:45:58 +0000 2025,,,0,1,0
X,"Soon 2028 break Nazi #USA will freedom 🇺🇸 
Soon election president loses @realDonaldTrump 
@elonmusk 
Soon 2030 Revolution in Moscow defend 💥 Kremlin 
Freedom ⬜🟦⬜ war 🇷🇺 #Russia 
Kill Putin https://t.co/iXoLej86WJ",Sun Feb 16 13:31:45 +0000 2025,,,0,0,0
X,"stop #usa soon 2027 war Russia dangerous missile nuclear weapons russia and warning tsar Bomba 
Good Soon 2030 Revolution in Moscow defend 💥 Kremlin 
Freedom ⬜🟦⬜ war 🇷🇺 https://t.co/pY3Ia5rlzr",Sun Feb 16 11:31:59 +0000 2025,,,0,0,0
X,"Soon 2030 goodbye #russia @Russia 
Will freedom ⬜🟦⬜
Soon 2030 Revolution in Moscow defend 💥 Kremlin 
Freedom ⬜🟦⬜ war 🇷🇺 
Kill Putin
Not run Putin will missile rocket 🚀 helicopter 🚁 kill Putin https://t.co/7tEwLxBNXh",Fri Feb 14 22:37:09 +0000 2025,,,0,0,0
X,"Soon 2030 #NAFO #ukraine shop popcorn 🍿 
Soon 2030 Revolution in Moscow defend 💥 Kremlin 
Freedom ⬜🟦⬜ war 🇷🇺 
Kill Putin https://t.co/SSiI3krkHn",Fri Feb 14 22:14:24 +0000 2025,,,0,0,0
X,"Hey #NAFO and #NATO  soon 2030 popcorn 🍿
Soon 2030 Revolution in Moscow defend 💥 Kremlin 
Freedom ⬜🟦⬜ war 🇷🇺 
Kill Putin https://t.co/2uVXAGryd2",Fri Feb 14 22:01:13 +0000 2025,,,0,0,0
X,"Soon Soon 2030 Revolution in Moscow defend 💥 Kremlin 
Freedom ⬜🟦⬜ war 🇷🇺 
Kill Putin
Goodbye #Russia @RT_com https://t.co/TULn9ip8CI",Fri Feb 14 21:57:57 +0000 2025,,,0,0,0
X,"Look @RT_com defend 💥 tv
Soon 2030 Revolution in Moscow defend 💥 Kremlin 
Freedom ⬜🟦⬜ war 🇷🇺 
Kill Putin https://t.co/xznVKtrPys",Fri Feb 14 21:56:03 +0000 2025,,,0,0,0
X,"Look @OtravaRomanul and @ElGorditoMaga
Soon 2030 Revolution in Moscow defend 💥 Kremlin 
Freedom ⬜🟦⬜ war 🇷🇺 
Kill Putin https://t.co/OQy9VnPoqF",Fri Feb 14 21:50:01 +0000 2025,,,0,0,0
X,@DolDuckee91083 @RT_com Only the war criminals in the Kremlin. Freedom for the rest.,Mon Feb 10 11:23:23 +0000 2025,,,0,1,0
X,@front_ukrainian Kremlin future !!  SLAVA UKRAINI !! https://t.co/f7EFJf0FcP,Tue Oct 21 10:53:51 +0000 2025,,,1,0,0
X,"Clueless x Mike Kremlin - Future Brain⁠
🔗Listen now!!: https://t.co/McNoqgM5ZY  https://t.co/0K9vCcjy7O",Fri Oct 17 10:01:46 +0000 2025,,,0,0,1
X,"Clueless x Mike Kremlin – Future Brain
An 80s hit that once broke girls’ hearts returns – reimagined by Clueless and Mike Kremlin – they bring Italo Disco back to where it belongs: the dancefloor! Enjoy this New Italo Disco production!!!!

https://t.co/uQFbMKvB84 https://t.co/TszKszI785",Fri Oct 17 08:47:47 +0000 2025,,,0,0,1
X,"Clueless x Mike Kremlin - Future Brain
📷Pre-Save now!!: https://t.co/McNoqgMDPw https://t.co/PXvdWkjBfV",Tue Oct 07 13:29:20 +0000 2025,,,0,0,1
X,"Trump's Silence Sparks Outrage After Putin Meeting Fallout! — Trump Putin meeting news, Trump press conference update, Kremlin future discussions . Read More https://t.co/J40GmiiwgL https://t.co/xd3NOpYiay",Fri Aug 15 23:36:23 +0000 2025,,,0,0,0
X,@JDVance The United States has never been weaker. You and Trump work for the Kremlin. Future Americans will not look kindly on your betrayal of the trust given to you by the American people.,Fri Apr 25 18:35:28 +0000 2025,,,0,0,0
X,"@runews It is obvious that Nazi are in Kremlin. 
Glory to fighters for freedom!
Slava Ukraine!",Wed Nov 05 05:55:22 +0000 2025,,,0,0,0
X,@squatsons trump is cuking the dwarf in the kremlin....glory to the HIMARS,Sun Sep 28 16:43:22 +0000 2025,,,2,0,0
X,Fuck Kremlin. Glory to Russian people.,Wed Sep 10 16:23:38 +0000 2025,,,0,0,0
X,Moscow Pride - London Pride https://t.co/uWIrMC0FpS,Tue Sep 09 11:27:53 +0000 2025,,,4274,152,739
X,Trumps reenactment of what he did at the Kremlin glory h0le,Tue Aug 05 20:47:16 +0000 2025,,,0,0,0
X,"@ZelenskyyUa Russia is extremely vulnerable. Maintaining the difference; Russia kills civilians, Ukraine destroys killing machines. Push the Russians out. Take Russian soil. Strike Russia's heart, the Kremlin. Glory to Ukraine. Glory to the Heroes! God bless you and keep you and yours safe.",Tue Jun 03 05:39:28 +0000 2025,,,0,0,0
X,@_JakubJanda I still can’t understand how they managed to lose it. Heads will roll in the Kremlin. Glory to Romania. History will judge them kindly.,Sun May 18 22:06:34 +0000 2025,,,4,1,0
X,"@Panchenko_X @ZelenskyyUa Diana Panchenko number 1 Kremlin glory hole. Amazing what you can achieve when you trade a spine for rubles.

#RussiaIsATerroristState #Panchenko #PropagandaPuppet",Thu May 15 07:53:57 +0000 2025,,,0,0,0
X,"1945  Parade. The victors throw the flags of the destroyed Nazi Germany to the walls of the Kremlin.Glory to the Soviet people!
 Пαρέλαση Οι νικητές ρίχνουν σημαίες της ηττημένης ναζιστικής Γερμανίας στα τείχη του Κρεμλίνου Δόξα στον σοβιετικό λαό!  #Russia #War2 #War @SkaitvGR https://t.co/PuseOXYp3b",Fri May 09 09:36:19 +0000 2025,,,0,0,0
X,"@atrupar Boo... Boo! 👻 The evil Ukraine! Luckily, Elon is here to bravely expose it for the benefit of the United States... and especially the Kremlin. Glory to Clown the First 🤡👑!",Mon Mar 10 23:04:05 +0000 2025,,,0,0,0
X,"@jurgen_nauditt The meat-grinder is very real.
It must be stopped, lest there be no Ukrainians.  They have bled more than enough already, and for what?
What was the end-game?
The Ukrainians marching into the Kremlin?
Glory and honour? Speak to the dead. Where is the honour of being butchered",Sun Mar 09 21:45:16 +0000 2025,,,1,0,0
X,@Lanceloadin @krassenstein so X is great for you with all that Russian misinformation. Just follow Elon and get it all in its unfiltered Kremlin glory!,Mon Mar 03 11:56:04 +0000 2025,,,0,1,0
X,"@ukrainiansquad Over 90% of the Romanian population is with you, Ukrainian brothers, and supports you against the invasion of the criminal from the Kremlin. 
Glory to Ukraine",Sat Mar 01 14:04:01 +0000 2025,,,0,0,0
X,"Explore Russia Like Never Before! 🇷🇺 All-Inclusive Tour Package Featuring Moscow &amp; St. Petersburg City Tours, Metro Adventure, Kremlin &amp; Heritage Museum Visits, And So Much More! Book Now And Dive Into The Heart Of Russia! ✨  #TravelRussia #AdventureAwaits #ssvtours #instalife https://t.co/mBuLc67PYB",Mon Jul 21 09:24:40 +0000 2025,,,0,0,0
X,Moscow Police is Using Facial Recognition to Detain Military Draft Resistors. Everything conservatives fearmonger about is put into practice by their Kremlin hero. https://t.co/0sx9zjOg9f,Sun Oct 26 01:25:00 +0000 2025,,,0,1,0
X,"@sashameetsrus Lira wasn’t a journalist, he was a washed-up pickup artist. If that’s your Kremlin hero, no wonder Russia keeps losing wars.",Fri Sep 05 16:00:01 +0000 2025,,,34,0,0
X,"He Was Warned. He Chose to Go. What Happened Next Shocked a Nation

#Kadyrov #AkhmadKadyrov #Chechnya #Putin #Russia #Leadership #Sacrifice #PoliticalAssassination #Kremlin #Hero #NeverForgotten #HistoryUncovered https://t.co/P07mDuR3I4",Sun Aug 10 01:59:46 +0000 2025,,,0,1,0
X,"@5CYBJo3cm50uSxR @ByteAINexus @elonmusk Bold satire, Lara! Portraying Zelensky as a moneyed Kremlin hero headed to Magadan flips the script on propaganda. If this mocks corruption claims, it's sharp—but facts matter. Zelensky's aid has bolstered Ukraine's defense. Satire or critique? Let's uncover relics of truth. 🇺🇦",Fri Jul 25 03:48:14 +0000 2025,,,0,1,2
X,@igorsushko Kremlin Hero you mean. Fascist,Fri Jul 11 20:26:47 +0000 2025,,,0,0,0
X,"https://t.co/kGqGpryUlT
Kimathi house,Kanyuma,Thika, #justiceforpolicekoome,#IranVsIsrael,Kaluma,Siah Maraga,Sakaja,Thursday is Thursday,Kremlin,Hero in uniform,Haiti,The National police service,Vijana,Moi University,The Ojwang,Trump Bans Kenya,#iranisraelconflict ,Jacinta Kamene",Thu Jun 19 11:34:28 +0000 2025,,,1,0,0
X,"@GenFlynn @realDonaldTrump It's good that you copied the Adamms Family Cabinet. Pete can text his Russian FSB handler, Tulsi will cheerlead for her Kremlin hero, and little Marco will sit in the corner and beg.",Mon Jun 02 19:59:52 +0000 2025,,,0,0,0
X,@ChappaquidTeddy @tuxedo_b12002 @nexta_tv Kremlin hero https://t.co/0IBtdua9do,Sun May 04 00:13:34 +0000 2025,,,0,0,0
X,@ProjectLincoln The would be King is looking to his Kremlin hero for inspiration.,Mon Mar 10 14:48:39 +0000 2025,,,0,0,0
X,@TalkTV @Iromg Mike G. Kremlin hero. Putin love child. Orange Daddy kiss ass. Shameful.,Wed Mar 05 12:35:13 +0000 2025,,,0,0,0
X,"@Hepworthclare Getting into practice copying his Kremlin hero with the length of his speech, just think what it will be like by next year....",Wed Mar 05 08:57:44 +0000 2025,,,1,0,0
X,@AqueelAhmad1000 @MarioNawfal Correct + how is an unelected billionaire squaring the circle of his argument with his position in government? His view of ‘less government’ means ‘his government’ what you or other Americans think means nothing to him.  Quite similar to the views of his Kremlin hero.,Mon Feb 24 13:11:49 +0000 2025,,,1,0,0
X,"@PaulRieckhoff America is broken, failing &amp; falling fast! This freefall will ONLY continue until we ARE Russia &amp; all meekly accept the GOP Candidate won by 100K votes EVERY election until the US is so gonzo they up it to winning by 90% margins ala their Kremlin hero and boss! It wont fix itself",Wed Jan 15 01:48:34 +0000 2025,,,0,0,0
X,"@FilmUpdates Wizard…? 🤦‍♀️
What is the next filmed will be.. Kremlin hero? 🙈

Shame",Sun Jan 12 00:19:52 +0000 2025,,,1,0,0
X,"@BowesChay @kajakallas 4/ dealings with the Soviets, she’ll slap you with a red herring and say, “It was just an innocent swap of sturgeon eggs for recycled gulags.” What a scene: the anti-Kremlin heroine tripping over her rubber boots, revealing that the only war she can fight is for the price of hake",Tue Sep 23 13:58:15 +0000 2025,,,0,1,0
X,"Nikita B, desencantado con la situación en rusia, se pasó al lado ukraniano durante la guerra, su plan era firmar un
contrato con el ejército ruso, y rendirse en ukr, cumplió su plan, hoy lucha con la Legión libertad de rusia contra el Kremlin. Honor 👏🏻
https://t.co/oIVMnxwfoH",Sat Nov 08 08:16:04 +0000 2025,,,7,1,2
X,"Uvárov Artur S. dedicó su vida a las artes marciales mixtas (MMA) y, en el verano de 2025, disputó otro combate en la NFL contra Magomed Malságov.
Sin embargo, para eliminar sus antecedentes penales decidió firmar un contrato.

https://t.co/w6NgJRGpVZ",Fri Nov 07 22:43:52 +0000 2025,,,9,1,1
X,A Spy’s Path: Iowa to A-Bomb to Kremlin Honor - The New York Times https://t.co/LmuL2H0DUl,Wed Jul 16 05:39:20 +0000 2025,,,1,0,0
X,@venik44 You're in for an exciting reception from Putin at the Kremlin. Honor guard and so on. 🤦🙃,Sat Mar 01 00:19:34 +0000 2025,,,1,0,0
X,"Virginia Giuffre’s memoir named a former Prime Minister.
Now leaked emails show that same man working with Jeffrey Epstein on covert diplomacy with the Kremlin.
Justice still hasn’t caught up.
A new Substack story dropped today for subscribers 🥰 (link in my bio) https://t.co/6GDlzmsTaz",Fri Oct 31 14:33:56 +0000 2025,,,2293,47,1053
X,"Is Trump really White House Freedom, Putin Kremlin Justice, and Elon Blue Tesla Destiny after all?",Wed Oct 29 11:37:18 +0000 2025,,,2,0,1
X,"It appears that more Kremlin justice is at hand.

Russian media reports that another director has died in Russia. This time, the deputy of ""United Russia"" and director of ""KubanSpetsStroy"", Vitaly Kapustin, was found hanged on a tree with his hands tied. This is already the fifth https://t.co/CZ1S9cy4gk",Fri Sep 26 15:54:52 +0000 2025,,,3,0,0
